block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_54767,0,10729,0,1,City Centre,76767,2_merged_1068300,1047199,
a_54767,0,10729,0,1,City Centre,76767,2_merged_1068300,1047198,
b_55163,0,10860,0,0,University,77616,1_merged_1068301,1067411,
a_54766,0,10729,0,1,City Centre,76767,2_merged_1068300,1047191,
a_54767,0,10729,0,1,City Centre,76767,2_merged_1068300,1047190,
a_54766,0,10729,0,1,City Centre,76767,2_merged_1068300,1047193,
a_54767,0,10729,0,1,City Centre,76767,2_merged_1068300,1047192,
a_54766,0,10729,0,1,City Centre,76767,2_merged_1068300,1047195,
a_54767,0,10729,0,1,City Centre,76767,2_merged_1068300,1047194,
a_54766,0,10729,0,1,City Centre,76767,2_merged_1068300,1047197,
a_54767,0,10729,0,1,City Centre,76767,2_merged_1068300,1047196,
b_55164,0,10860,0,0,University,77616,1_merged_1068301,1067414,
b_55169,0,10860,0,0,University,77616,1_merged_1068301,1067415,
b_55183,0,10859,0,1,Centre Mall via Taylor,77613,3_merged_1068303,1067364,
a_54974,0,10783,0,1,Confederation,77008,2_merged_1068300,1051778,
a_54975,0,10783,0,1,Confederation,77011,2_merged_1068300,1051779,
b_55185,0,10859,0,1,Centre Mall via Taylor,77613,3_merged_1068303,1067365,
a_54975,0,10783,0,1,Confederation,77008,2_merged_1068300,1051772,
a_54976,0,10783,0,1,Confederation,77008,2_merged_1068300,1051773,
a_54976,0,10783,0,1,Confederation,77008,2_merged_1068300,1051770,
a_54974,0,10783,0,1,Confederation,77008,2_merged_1068300,1051771,
a_54976,0,10783,0,1,Confederation,77008,2_merged_1068300,1051776,
a_54974,0,10783,0,1,Confederation,77008,2_merged_1068300,1051777,
a_54974,0,10783,0,1,Confederation,77008,2_merged_1068300,1051774,
a_54975,0,10783,0,1,Confederation,77008,2_merged_1068300,1051775,
a_55076,0,10733,0,0,Broadway,77094,2_merged_1068300,1055068,
a_55077,0,10733,0,0,Broadway,77094,2_merged_1068300,1055069,
a_55076,0,10733,0,0,Broadway,77094,2_merged_1068300,1055062,
a_55077,0,10733,0,0,Broadway,77094,2_merged_1068300,1055063,
a_55076,0,10733,0,0,Broadway,77094,2_merged_1068300,1055060,
a_55077,0,10733,0,0,Broadway,77094,2_merged_1068300,1055061,
a_55076,0,10733,0,0,Broadway,77094,2_merged_1068300,1055066,
a_55077,0,10733,0,0,Broadway,77094,2_merged_1068300,1055067,
a_55076,0,10733,0,0,Broadway,77094,2_merged_1068300,1055064,
a_55077,0,10733,0,0,Broadway,77094,2_merged_1068300,1055065,
b_55281,0,10843,0,1,University,77547,1_merged_1068301,1066256,
b_55183,0,10859,0,1,Centre Mall via Taylor,77613,3_merged_1068303,1067362,
b_55185,0,10859,0,1,Centre Mall via Taylor,77613,3_merged_1068303,1067363,
a_54755,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046956,
a_54756,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046957,
a_54754,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046954,
a_54757,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046955,
a_54755,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046952,
a_54756,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046953,
a_54754,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046950,
a_54757,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046951,
b_55245,0,10817,0,0,University,77453,2_merged_1068304,1064720,
a_54754,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046958,
a_54757,0,10728,0,1,Exhibition,76763,1_merged_1068297,1046959,
b_55333,0,10857,0,1,Hampton Village,77601,2_merged_1068304,1066969,
b_55334,0,10857,0,1,Hampton Village,77601,2_merged_1068304,1066968,
b_55148,0,10811,0,0,Airport,77424,3_merged_1068303,1063932,
b_55316,0,10857,0,0,Not in Service,77596,2_merged_1068304,1066965,
b_55317,0,10857,0,0,Confederation Terminal,77597,2_merged_1068304,1066964,
b_55333,0,10857,0,1,Hampton Village,77601,2_merged_1068304,1066967,
b_55316,0,10857,0,1,Hampton Village,77600,2_merged_1068304,1066966,
b_55317,0,10857,0,0,Confederation Terminal,77597,2_merged_1068304,1066961,
b_55318,0,10857,0,0,Confederation Terminal,77597,2_merged_1068304,1066960,
b_55318,0,10857,0,0,Confederation Terminal,77597,2_merged_1068304,1066963,
b_55316,0,10857,0,0,Confederation Terminal,77597,2_merged_1068304,1066962,
b_55146,0,10837,0,0,Silverwood Heights,77522,2_merged_1068304,1065741,
a_54947,0,10772,0,0,Lakeview,76978,3_merged_1068299,1051483,
b_55298,0,10837,0,0,Silverwood Heights,77522,2_merged_1068304,1065742,
a_54935,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050139,
a_54933,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050138,
a_54934,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050133,
a_54933,0,10752,0,0,Forest Grove,76891,2_merged_1068300,1050132,
a_54933,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050131,
a_54932,0,10752,0,0,Forest Grove,76891,2_merged_1068300,1050130,
a_54934,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050137,
a_54935,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050136,
a_54933,0,10752,0,0,Forest Grove,76889,2_merged_1068300,1050135,
a_54934,0,10752,0,0,Forest Grove,76891,2_merged_1068300,1050134,
b_55146,0,10837,0,0,Silverwood Heights,77522,2_merged_1068304,1065743,
b_55273,0,10824,0,1,University,77489,2_merged_1068304,1065307,
b_55190,0,10808,0,1,City Centre,77421,1_merged_1068301,1063715,
b_55188,0,10808,0,1,City Centre,77421,1_merged_1068301,1063714,
b_55096,0,10805,0,0,Dundonald,77407,1_merged_1068301,1063241,
b_55284,0,10843,0,0,Lakeview,77543,3_merged_1068303,1066341,
b_55284,0,10843,0,0,Lakeview,77543,3_merged_1068303,1066340,
b_55284,0,10843,0,0,Lakeview,77545,3_merged_1068303,1066343,
b_55284,0,10843,0,0,Lakeview,77543,3_merged_1068303,1066342,
b_55284,0,10843,0,1,University,77547,3_merged_1068303,1066345,
b_55284,0,10843,0,1,Not in Service,77546,3_merged_1068303,1066344,
b_55284,0,10843,0,1,University,77547,3_merged_1068303,1066347,
b_55284,0,10843,0,1,University,77547,3_merged_1068303,1066346,
b_55284,0,10843,0,1,University,77547,3_merged_1068303,1066349,
b_55284,0,10843,0,1,University,77547,3_merged_1068303,1066348,
b_55274,0,10824,0,1,University,77489,2_merged_1068304,1065300,
b_55235,0,10816,0,1,University,77450,1_merged_1068301,1064548,
b_55096,0,10805,0,0,Dundonald,77407,1_merged_1068301,1063245,
b_55093,0,10805,0,0,Dundonald,77407,1_merged_1068301,1063244,
a_54794,0,10731,0,1,University,76771,3_merged_1068299,1047564,
a_54987,0,10786,0,0,Confederation Terminal,77033,1_merged_1068297,1052031,
a_54797,0,10732,0,0,Civic Operations Centre,77109,1_merged_1068297,1047566,
a_54798,0,10732,0,0,Civic Operations Centre,77109,1_merged_1068297,1047567,
a_54986,0,10786,0,0,Confederation Terminal,77033,1_merged_1068297,1052034,
a_54987,0,10786,0,0,Confederation Terminal,77033,1_merged_1068297,1052035,
a_54986,0,10786,0,0,Confederation Terminal,77033,1_merged_1068297,1052036,
a_54987,0,10786,0,0,Confederation Terminal,77033,1_merged_1068297,1052037,
b_55111,0,10807,0,0,Riversdale,77413,1_merged_1068301,1063546,
a_54979,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052140,
a_54980,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052141,
a_54981,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052142,
a_54979,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052143,
a_54980,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052144,
a_54981,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052145,
a_54979,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052146,
a_54980,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052147,
a_54981,0,10786,0,0,Confederation Terminal,77033,3_merged_1068299,1052148,
a_54980,0,10786,0,1,Hampton Village,77039,3_merged_1068299,1052149,
b_55160,0,10806,0,1,City Centre,77410,1_merged_1068301,1063449,
b_55164,0,10806,0,1,City Centre,77410,1_merged_1068301,1063448,
b_55166,0,10806,0,1,City Centre,77410,1_merged_1068301,1063445,
b_55167,0,10806,0,1,City Centre,77410,1_merged_1068301,1063444,
b_55165,0,10806,0,1,City Centre,77410,1_merged_1068301,1063447,
b_55174,0,10806,0,1,City Centre,77410,1_merged_1068301,1063446,
b_55167,0,10806,0,1,City Centre,77410,1_merged_1068301,1063441,
b_55166,0,10806,0,1,City Centre,77410,1_merged_1068301,1063440,
b_55168,0,10806,0,1,City Centre,77410,1_merged_1068301,1063443,
b_55160,0,10806,0,1,City Centre,77410,1_merged_1068301,1063442,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049702,
a_54886,0,10743,0,1,City Centre,76855,1_merged_1068297,1049251,
a_54886,0,10743,0,1,City Centre,76855,1_merged_1068297,1049252,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049701,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049706,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049707,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049704,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049705,
a_54885,0,10743,0,1,City Centre,76855,1_merged_1068297,1049258,
a_54886,0,10743,0,1,City Centre,76855,1_merged_1068297,1049259,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049708,
a_54900,0,10745,0,1,University,76865,3_merged_1068299,1049709,
b_55191,0,10815,0,0,City Centre,77444,1_merged_1068301,1064305,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055888,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055889,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055884,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055885,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055886,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055887,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055880,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055881,
a_55091,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055882,
a_54806,0,10766,0,0,Silverwood Heights,77105,2_merged_1068300,1055883,
b_55093,0,10799,0,1,Exhibition,77378,1_merged_1068301,1062064,
b_55097,0,10799,0,0,Not in Service,77376,2_merged_1068304,1062065,
b_55098,0,10799,0,0,City Centre,77639,2_merged_1068304,1062066,
b_55097,0,10799,0,0,City Centre,77639,2_merged_1068304,1062067,
b_55093,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062060,
b_55096,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062061,
b_55095,0,10799,0,1,Exhibition,77640,1_merged_1068301,1062062,
b_55094,0,10799,0,1,Exhibition,77378,1_merged_1068301,1062063,
b_55098,0,10799,0,0,City Centre,77639,2_merged_1068304,1062068,
b_55097,0,10799,0,0,City Centre,77639,2_merged_1068304,1062069,
a_55357,0,10864,0,1,JBE Centre Mall,77663,3_merged_1068299,1068202,
a_55357,0,10864,0,1,JBE Centre Mall,77663,3_merged_1068299,1068203,
a_55357,0,10864,0,1,JBE Centre Mall,77663,3_merged_1068299,1068200,
a_55357,0,10864,0,1,JBE Centre Mall,77663,3_merged_1068299,1068201,
a_55357,0,10864,0,1,JBE Market Mall,77664,3_merged_1068299,1068206,
a_55357,0,10864,0,1,JBE Market Mall,77664,3_merged_1068299,1068207,
a_55357,0,10864,0,1,JBE Centre Mall,77663,3_merged_1068299,1068204,
a_55357,0,10864,0,1,JBE Market Mall,77664,3_merged_1068299,1068205,
b_55201,0,10811,0,1,City Centre,77428,2_merged_1068304,1063917,
b_55145,0,10811,0,1,City Centre,77427,2_merged_1068304,1063916,
a_55357,0,10864,0,1,JBE Market Mall,77664,3_merged_1068299,1068208,
a_55357,0,10864,0,1,JBE Market Mall,77664,3_merged_1068299,1068209,
b_55171,0,10859,0,1,Centre Mall via Taylor,77612,1_merged_1068301,1067258,
b_55169,0,10859,0,1,Centre Mall via Taylor,77612,1_merged_1068301,1067259,
b_55202,0,10811,0,1,City Centre,77428,2_merged_1068304,1063911,
b_55201,0,10811,0,1,City Centre,77428,2_merged_1068304,1063910,
a_54866,0,10747,0,0,City Centre,76872,1_merged_1068297,1049874,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048396,
a_54868,0,10747,0,0,City Centre,76872,1_merged_1068297,1049876,
a_54865,0,10747,0,0,City Centre,76872,1_merged_1068297,1049877,
a_54866,0,10747,0,0,City Centre,76872,1_merged_1068297,1049870,
a_54867,0,10747,0,0,City Centre,76872,1_merged_1068297,1049871,
a_55074,0,10733,0,0,Broadway,77094,1_merged_1068297,1054939,
a_55072,0,10733,0,0,Broadway,77094,1_merged_1068297,1054938,
a_55074,0,10733,0,0,Broadway,77094,1_merged_1068297,1054937,
a_55072,0,10733,0,0,Broadway,77094,1_merged_1068297,1054936,
a_55074,0,10733,0,0,Broadway,77094,1_merged_1068297,1054935,
a_55072,0,10733,0,0,Broadway,77094,1_merged_1068297,1054934,
a_55074,0,10733,0,0,Broadway,77094,1_merged_1068297,1054933,
a_54867,0,10747,0,0,City Centre,76872,1_merged_1068297,1049879,
a_55074,0,10733,0,0,Broadway,77094,1_merged_1068297,1054931,
a_54803,0,10740,0,0,Airport,76829,2_merged_1068300,1048931,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064699,
b_55243,0,10817,0,1,College Park,77455,1_merged_1068301,1064698,
a_54759,0,10734,0,1,City Centre,76806,2_merged_1068300,1048389,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064695,
a_55089,0,10740,0,0,Airport,76829,2_merged_1068300,1048936,
b_55242,0,10817,0,1,College Park,77455,1_merged_1068301,1064697,
b_55241,0,10817,0,1,College Park,77455,1_merged_1068301,1064696,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064691,
b_55240,0,10817,0,1,College Park,77455,1_merged_1068301,1064690,
b_55242,0,10817,0,1,College Park,77455,1_merged_1068301,1064693,
a_54824,0,10735,0,1,City Centre,76815,1_merged_1068297,1048421,
a_54806,0,10740,0,0,Airport,76829,2_merged_1068300,1048934,
a_54826,0,10735,0,1,City Centre,76815,1_merged_1068297,1048423,
a_54758,0,10734,0,1,City Centre,76806,2_merged_1068300,1048388,
a_54771,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047274,
a_54774,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047275,
a_54772,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047276,
a_54773,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047277,
a_54771,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047270,
a_54774,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047271,
a_54772,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047272,
a_54773,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047273,
b_55271,0,10823,0,0,Forest Grove,77478,2_merged_1068304,1065072,
b_55272,0,10823,0,0,Forest Grove,77476,2_merged_1068304,1065073,
b_55270,0,10823,0,0,Forest Grove,77477,2_merged_1068304,1065071,
a_54771,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047278,
a_54774,0,10730,0,0,Hudson Bay Park,76768,1_merged_1068297,1047279,
b_55272,0,10823,0,0,Forest Grove,77478,2_merged_1068304,1065074,
b_55271,0,10823,0,0,Forest Grove,77476,2_merged_1068304,1065075,
a_54928,0,10753,0,1,University,76902,1_merged_1068297,1050300,
a_54927,0,10753,0,1,University,76902,1_merged_1068297,1050301,
a_54929,0,10753,0,1,University,76902,1_merged_1068297,1050302,
a_54928,0,10753,0,1,University,76902,1_merged_1068297,1050303,
a_54927,0,10753,0,1,University,76902,1_merged_1068297,1050304,
a_54929,0,10753,0,1,University,76902,1_merged_1068297,1050305,
a_54928,0,10753,0,1,University,76902,1_merged_1068297,1050306,
a_54927,0,10753,0,1,University,76902,1_merged_1068297,1050307,
a_54929,0,10753,0,1,University,76902,1_merged_1068297,1050308,
a_54928,0,10753,0,1,University,76902,1_merged_1068297,1050309,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051431,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051430,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051433,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051432,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051435,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051434,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051437,
a_54962,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051436,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051439,
a_54944,0,10772,0,0,Lakeview,76978,2_merged_1068300,1051438,
b_55234,0,10816,0,1,Not in Service,77449,1_merged_1068301,1064526,
b_55310,0,10854,0,1,Confederation,77575,1_merged_1068301,1066576,
b_55311,0,10854,0,1,Confederation,77575,1_merged_1068301,1066577,
b_55313,0,10854,0,1,Confederation,77575,1_merged_1068301,1066574,
b_55309,0,10854,0,1,Confederation,77575,1_merged_1068301,1066575,
b_55311,0,10854,0,1,Confederation,77575,1_merged_1068301,1066572,
b_55312,0,10854,0,1,Confederation,77575,1_merged_1068301,1066573,
b_55309,0,10854,0,1,Confederation,77575,1_merged_1068301,1066570,
b_55310,0,10854,0,1,Confederation,77575,1_merged_1068301,1066571,
b_55312,0,10854,0,1,Confederation,77575,1_merged_1068301,1066578,
b_55313,0,10854,0,1,Confederation,77575,1_merged_1068301,1066579,
b_55097,0,10805,0,1,City Centre,77408,2_merged_1068304,1063315,
b_55223,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066752,
b_55259,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066753,
b_55307,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066750,
b_55307,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066751,
b_55315,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066756,
b_55311,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066757,
b_55311,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066754,
b_55314,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066755,
b_55314,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066758,
b_55315,0,10855,0,1,Blairmore,77585,1_merged_1068301,1066759,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062279,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062278,
b_55200,0,10811,0,1,City Centre,77428,1_merged_1068301,1063866,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062271,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062270,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062273,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062272,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062275,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062274,
b_55106,0,10800,0,1,City Centre,77642,2_merged_1068304,1062277,
b_55105,0,10800,0,1,City Centre,77642,2_merged_1068304,1062276,
a_54864,0,10740,0,0,Airport,76829,2_merged_1068300,1048938,
a_55088,0,10740,0,0,Airport,76829,2_merged_1068300,1048939,
a_54831,0,10735,0,1,City Centre,76815,1_merged_1068297,1048428,
a_54832,0,10735,0,1,City Centre,76815,1_merged_1068297,1048429,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048398,
a_54763,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048399,
a_55088,0,10740,0,0,Airport,76829,2_merged_1068300,1048932,
a_54763,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048397,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048394,
a_54763,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048395,
a_54762,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048392,
a_54763,0,10734,0,0,Dundonald,76805,3_merged_1068299,1048393,
a_54758,0,10734,0,1,City Centre,76806,2_merged_1068300,1048390,
a_54759,0,10734,0,1,City Centre,76806,2_merged_1068300,1048391,
b_55232,0,10816,0,1,University,77451,1_merged_1068301,1064525,
b_55198,0,10811,0,1,City Centre,77428,1_merged_1068301,1063860,
b_55103,0,10800,0,0,Meadowgreen,77641,1_merged_1068301,1062183,
b_55104,0,10800,0,0,Meadowgreen,77641,1_merged_1068301,1062182,
b_55103,0,10800,0,0,Meadowgreen,77641,1_merged_1068301,1062181,
b_55104,0,10800,0,0,Meadowgreen,77641,1_merged_1068301,1062180,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062187,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062186,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062185,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062184,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062189,
b_55103,0,10800,0,1,City Centre,77642,1_merged_1068301,1062188,
b_55281,0,10843,0,1,University,77547,1_merged_1068301,1066258,
b_55302,0,10843,0,1,University,77547,1_merged_1068301,1066251,
a_54774,0,10736,0,1,City Centre,76821,1_merged_1068297,1048648,
a_54771,0,10736,0,1,City Centre,76821,1_merged_1068297,1048649,
b_55161,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067672,
a_54773,0,10736,0,1,City Centre,76820,1_merged_1068297,1048640,
a_54774,0,10736,0,1,City Centre,76820,1_merged_1068297,1048641,
a_54773,0,10736,0,1,City Centre,76820,1_merged_1068297,1048642,
a_54774,0,10736,0,1,City Centre,76820,1_merged_1068297,1048643,
a_54773,0,10736,0,1,City Centre,76820,1_merged_1068297,1048644,
a_54774,0,10736,0,1,City Centre,76820,1_merged_1068297,1048645,
a_54773,0,10736,0,1,City Centre,76821,1_merged_1068297,1048646,
a_54772,0,10736,0,1,City Centre,76821,1_merged_1068297,1048647,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062989,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062988,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062983,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062982,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062981,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062980,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062987,
b_55151,0,10804,0,0,City Centre,77402,1_merged_1068301,1062986,
b_55150,0,10804,0,0,City Centre,77402,1_merged_1068301,1062985,
b_55150,0,10804,0,0,City Centre,77403,1_merged_1068301,1062984,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063056,
b_55152,0,10804,0,1,Broadway,77405,1_merged_1068301,1063057,
a_54845,0,10790,0,0,University,77057,3_merged_1068299,1052689,
a_54848,0,10790,0,0,University,77057,3_merged_1068299,1052688,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063052,
b_55152,0,10804,0,1,Broadway,77405,1_merged_1068301,1063053,
b_55153,0,10804,0,1,Broadway,77405,1_merged_1068301,1063050,
b_55152,0,10804,0,1,Broadway,77405,1_merged_1068301,1063051,
a_54841,0,10790,0,1,Centre Mall via Main,77060,2_merged_1068300,1052683,
a_54839,0,10790,0,1,Centre Mall via Main,77060,2_merged_1068300,1052682,
a_54841,0,10790,0,1,Centre Mall via Main,77060,2_merged_1068300,1052681,
a_54837,0,10790,0,1,Centre Mall via Main,77061,2_merged_1068300,1052680,
a_54845,0,10790,0,0,University,77057,3_merged_1068299,1052687,
a_54848,0,10790,0,0,University,77057,3_merged_1068299,1052686,
a_54841,0,10790,0,1,Centre Mall via Main,77060,2_merged_1068300,1052685,
a_54839,0,10790,0,1,Centre Mall via Main,77060,2_merged_1068300,1052684,
b_55111,0,10807,0,1,City Centre,77415,1_merged_1068301,1063588,
b_55166,0,10862,0,1,Centre Mall,77652,1_merged_1068301,1067670,
b_55322,0,10857,0,0,Confederation Terminal,77597,3_merged_1068303,1067001,
b_55321,0,10857,0,0,Confederation Terminal,77597,3_merged_1068303,1067000,
b_55113,0,10807,0,1,City Centre via Riversdale,77416,1_merged_1068301,1063582,
b_55113,0,10807,0,1,City Centre,77415,1_merged_1068301,1063583,
b_55111,0,10807,0,1,City Centre,77415,1_merged_1068301,1063584,
b_55113,0,10807,0,1,City Centre,77415,1_merged_1068301,1063585,
b_55111,0,10807,0,1,City Centre,77415,1_merged_1068301,1063586,
b_55113,0,10807,0,1,City Centre,77415,1_merged_1068301,1063587,
b_55136,0,10803,0,0,City Centre,77391,1_merged_1068301,1062712,
b_55164,0,10862,0,1,Centre Mall,77632,1_merged_1068301,1067671,
a_54840,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052427,
a_54841,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052426,
a_54839,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052425,
a_54838,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052424,
a_54840,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052423,
a_54824,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052350,
a_54833,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052353,
a_54838,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052420,
a_54834,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052359,
a_54833,0,10789,0,0,University via Taylor,77050,1_merged_1068297,1052358,
a_54839,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052429,
a_54838,0,10789,0,0,University via Taylor,77050,2_merged_1068300,1052428,
a_54787,0,10731,0,1,City Centre,76772,1_merged_1068297,1047469,
a_54782,0,10731,0,1,City Centre,76772,1_merged_1068297,1047468,
b_55114,0,10807,0,0,Riversdale,77413,2_merged_1068304,1063630,
b_55115,0,10807,0,0,Riversdale,77413,2_merged_1068304,1063631,
b_55114,0,10807,0,1,City Centre via Riversdale,77416,2_merged_1068304,1063636,
b_55117,0,10807,0,1,City Centre via Riversdale,77416,2_merged_1068304,1063637,
b_55114,0,10807,0,0,Riversdale,77413,2_merged_1068304,1063634,
b_55115,0,10807,0,1,City Centre via Riversdale,77416,2_merged_1068304,1063635,
a_54782,0,10731,0,1,City Centre,76772,1_merged_1068297,1047461,
a_54781,0,10731,0,1,City Centre,76772,1_merged_1068297,1047460,
a_54784,0,10731,0,1,City Centre,76772,1_merged_1068297,1047463,
a_54787,0,10731,0,1,City Centre,76772,1_merged_1068297,1047462,
a_54788,0,10731,0,1,City Centre,76772,1_merged_1068297,1047465,
a_54785,0,10731,0,1,City Centre,76772,1_merged_1068297,1047464,
a_54781,0,10731,0,1,City Centre,76772,1_merged_1068297,1047467,
a_54786,0,10731,0,1,City Centre,76772,1_merged_1068297,1047466,
a_54870,0,10741,0,1,City Centre,76838,2_merged_1068300,1049117,
a_54869,0,10741,0,1,City Centre,76838,2_merged_1068300,1049116,
a_54871,0,10741,0,1,City Centre,76838,2_merged_1068300,1049115,
a_54870,0,10741,0,1,City Centre,76838,2_merged_1068300,1049114,
